"Plot Title: site2km"
"#","Date Time, GMT-07:00","Voltage, V (LGR S/N: 21558954, SEN S/N: 21378789)","Current, mA (LGR S/N: 21558954, SEN S/N: 21378789)","Temp, °C (LGR S/N: 21558954, SEN S/N: 21549905)","RH, % (LGR S/N: 21558954, SEN S/N: 21549905)","Wind Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Gust Speed, m/s (LGR S/N: 21558954, SEN S/N: 21550055)","Wind Direction, ø (LGR S/N: 21558954, SEN S/N: 21550055)"
951,01/13/23 03:43:20 AM,-0.2039,0.0000,-3.316,89.496,2.00,3.34,68.8
952,01/13/23 03:53:20 AM,-0.2039,0.0000,-2.691,88.605,3.01,6.01,92.7
953,01/13/23 04:03:20 AM,-0.2039,0.0000,-2.737,87.559,3.01,5.34,106.7
954,01/13/23 04:13:20 AM,-0.2039,0.0000,-3.287,88.994,1.00,2.34,153.0
955,01/13/23 04:23:20 AM,-0.2039,0.0000,-3.112,88.850,0.33,2.34,154.4
956,01/13/23 04:33:20 AM,-0.2039,0.0000,-3.056,88.170,1.34,2.34,103.9
957,01/13/23 04:43:20 AM,-0.2039,0.0000,-2.930,87.604,2.00,4.01,108.1
958,01/13/23 04:53:20 AM,-0.2039,0.0000,-3.008,87.854,3.01,5.01,117.9
959,01/13/23 05:03:20 AM,-0.2039,0.0000,-2.898,89.351,2.00,3.34,122.1
960,01/13/23 05:13:20 AM,-0.2039,0.0000,-2.442,88.249,2.34,3.67,113.7
961,01/13/23 05:23:20 AM,-0.2039,0.0000,-2.622,87.988,1.67,2.67,129.2
962,01/13/23 05:33:20 AM,-0.2039,0.0000,-3.118,89.184,0.67,2.00,124.9
963,01/13/23 05:43:20 AM,-0.2039,0.0000,-3.343,90.741,0.33,2.34,36.5
964,01/13/23 05:53:20 AM,-0.2039,0.0000,-2.793,88.766,2.00,3.01,67.4
965,01/13/23 06:03:20 AM,-0.2039,0.0000,-3.616,89.439,1.67,2.34,70.2
966,01/13/23 06:13:20 AM,-0.2039,0.0000,-3.643,90.909,0.67,1.67,53.3
967,01/13/23 06:23:20 AM,-0.2039,0.0000,-3.906,90.774,0.67,1.34,68.8
968,01/13/23 06:33:20 AM,-0.2039,0.0000,-4.083,91.283,0.67,1.34,74.4
969,01/13/23 06:43:20 AM,-0.2039,0.0000,-3.584,90.510,1.34,2.67,60.4
970,01/13/23 06:53:20 AM,-0.2039,0.0000,-3.110,89.079,1.00,2.67,73.0
971,01/13/23 07:03:20 AM,-0.2039,0.0000,-2.938,88.255,1.00,1.67,82.8
972,01/13/23 07:13:20 AM,-0.2039,0.0000,-2.994,87.774,1.67,2.67,51.9
973,01/13/23 07:23:20 AM,-0.2039,0.0000,-2.844,87.710,0.67,1.67,46.3
974,01/13/23 07:33:20 AM,-0.2039,0.0000,-2.844,87.677,1.67,3.01,44.9
975,01/13/23 07:43:20 AM,-0.2039,0.0000,-3.064,87.660,1.34,2.67,56.2
976,01/13/23 07:53:20 AM,-0.2039,0.0000,-3.504,88.602,1.34,3.01,80.0
977,01/13/23 08:03:20 AM,-0.2039,0.0000,-3.949,88.698,2.00,3.01,122.1
978,01/13/23 08:13:20 AM,-0.2039,0.0000,-4.372,89.639,2.00,3.01,115.1
979,01/13/23 08:23:20 AM,-0.2039,0.0000,-3.884,88.525,3.34,4.01,106.7
980,01/13/23 08:33:20 AM,-0.2039,0.0000,-3.702,87.922,3.67,4.68,108.1
981,01/13/23 08:43:20 AM,-0.2039,0.0000,-3.842,88.037,2.34,3.34,115.1
982,01/13/23 08:53:20 AM,-0.2039,0.0000,-3.305,86.720,3.01,3.67,110.9
983,01/13/23 09:03:20 AM,-0.2039,0.0000,-2.662,84.704,2.67,4.01,113.7
984,01/13/23 09:13:20 AM,-0.2039,0.0000,-2.316,83.360,2.67,3.67,116.5
985,01/13/23 09:23:20 AM,-0.2039,0.0000,-2.584,83.859,1.67,2.67,153.0
986,01/13/23 09:33:20 AM,-0.2039,0.0000,-2.193,82.458,1.67,3.01,169.9
987,01/13/23 09:43:20 AM,-0.2039,0.0000,-2.300,82.187,1.67,3.34,162.9
988,01/13/23 09:53:20 AM,-0.2039,0.0000,-2.606,83.340,1.67,3.01,174.1
989,01/13/23 10:03:20 AM,-0.2039,0.0000,-2.421,83.095,2.34,3.01,176.9
990,01/13/23 10:13:20 AM,-0.2039,0.0000,-2.536,83.124,2.00,3.34,162.9
991,01/13/23 10:23:20 AM,-0.2039,0.0000,-2.611,83.482,2.67,3.67,154.4
992,01/13/23 10:33:20 AM,-0.2039,0.0000,-1.946,81.279,2.34,3.01,160.0
993,01/13/23 10:43:20 AM,-0.2039,0.0000,-1.665,80.015,2.00,3.67,143.2
994,01/13/23 10:53:20 AM,-0.2039,0.0000,-1.544,80.732,3.34,4.01,126.4
995,01/13/23 11:03:20 AM,-0.2039,0.0000,-1.064,79.594,4.68,6.35,120.7
996,01/13/23 11:13:20 AM,-0.2039,0.0000,-0.855,79.158,5.01,7.01,108.1
997,01/13/23 11:23:20 AM,-0.2039,0.0000,-1.067,79.704,4.34,5.68,115.1
998,01/13/23 11:33:20 AM,-0.2039,0.0000,-0.831,78.897,4.34,6.68,122.1
999,01/13/23 11:43:20 AM,-0.2039,0.0000,-0.874,79.017,3.67,4.68,126.4
1000,01/13/23 11:53:20 AM,-0.2039,0.0000,-0.673,78.650,3.34,4.01,130.6
1001,01/13/23 12:03:20 PM,-0.2039,0.0000,-0.394,76.130,1.67,3.01,169.9
1002,01/13/23 12:13:20 PM,-0.2039,0.0000,-0.158,75.251,1.67,3.67,133.4
1003,01/13/23 12:23:20 PM,-0.2039,0.0000,-0.413,78.312,4.01,5.01,110.9
1004,01/13/23 12:33:20 PM,-0.2039,0.0000,-0.976,81.076,4.34,5.34,106.7
1005,01/13/23 12:43:20 PM,-0.2039,0.0000,-0.884,80.975,4.01,5.01,117.9
1006,01/13/23 12:53:20 PM,-0.2039,0.0000,-0.809,80.887,3.34,4.68,136.2
1007,01/13/23 01:03:20 PM,-0.2039,0.0000,-0.627,80.253,2.67,3.67,133.4
1008,01/13/23 01:13:20 PM,-0.2039,0.0000,0.617,74.946,0.67,1.67,112.3
1009,01/13/23 01:23:20 PM,-0.2039,0.0000,1.791,69.355,0.33,1.00,117.9
1010,01/13/23 01:33:20 PM,-0.2039,0.0000,0.512,74.429,2.00,4.34,85.6
1011,01/13/23 01:43:20 PM,-0.2039,0.0000,-0.142,78.680,4.68,6.01,91.3
1012,01/13/23 01:53:20 PM,-0.2039,0.0000,0.040,78.367,5.01,6.35,81.4
1013,01/13/23 02:03:20 PM,-0.2039,0.0000,0.290,77.057,6.01,7.35,87.0
1014,01/13/23 02:13:20 PM,-0.2039,0.0000,0.207,78.000,6.35,7.01,85.6
1015,01/13/23 02:23:20 PM,-0.2039,0.0000,0.164,78.585,6.35,7.68,92.7
1016,01/13/23 02:33:20 PM,-0.2039,0.0000,0.196,78.599,6.68,8.02,88.4
1017,01/13/23 02:43:20 PM,-0.2039,0.0000,0.126,79.458,7.68,9.02,85.6
1018,01/13/23 02:53:20 PM,-0.2039,0.0000,0.105,79.896,7.01,8.68,85.6
1019,01/13/23 03:03:20 PM,-0.2039,0.0000,0.116,80.063,7.35,8.68,85.6
1020,01/13/23 03:13:20 PM,-0.2039,0.0000,0.078,80.308,7.01,8.35,85.6
1021,01/13/23 03:23:20 PM,-0.2039,0.0000,0.075,80.290,6.68,8.68,84.2
1022,01/13/23 03:33:20 PM,-0.2039,0.0000,0.046,80.755,6.35,7.68,89.9
1023,01/13/23 03:43:20 PM,-0.2039,0.0000,0.083,80.694,5.68,7.35,95.5
1024,01/13/23 03:53:20 PM,-0.2039,0.0000,-0.035,81.680,3.67,5.01,112.3
1025,01/13/23 04:03:20 PM,-0.2039,0.0000,-0.665,84.387,2.34,4.01,139.0
1026,01/13/23 04:13:20 PM,-0.2039,0.0000,-0.520,84.752,3.01,5.68,110.9
1027,01/13/23 04:23:20 PM,-0.2039,0.0000,0.140,81.582,5.34,7.01,92.7
1028,01/13/23 04:33:20 PM,-0.2039,0.0000,0.271,81.395,7.01,7.68,92.7
1029,01/13/23 04:43:20 PM,-0.2039,0.0000,0.142,82.788,7.68,9.35,91.3
1030,01/13/23 04:53:20 PM,-0.2039,0.0000,0.242,82.568,8.02,9.35,88.4
1031,01/13/23 05:03:20 PM,-0.2039,0.0000,0.113,83.253,6.01,8.02,85.6
1032,01/13/23 05:13:20 PM,-0.2039,0.0000,0.252,82.533,4.68,6.68,94.1
1033,01/13/23 05:23:20 PM,-0.2039,0.0000,0.459,81.495,6.68,8.68,82.8
1034,01/13/23 05:33:20 PM,-0.2039,0.0000,0.510,81.266,6.35,8.35,91.3
1035,01/13/23 05:43:20 PM,-0.2039,0.0000,0.397,82.058,5.34,7.35,77.2
1036,01/13/23 05:53:20 PM,-0.2039,0.0000,0.510,81.227,3.01,5.68,82.8
1037,01/13/23 06:03:20 PM,-0.2039,0.0000,0.314,82.025,0.67,1.34,148.8
1038,01/13/23 06:13:20 PM,-0.2039,0.0000,0.365,81.851,2.67,4.34,66.0
1039,01/13/23 06:23:20 PM,-0.2039,0.0000,0.657,80.240,3.01,4.01,44.9
1040,01/13/23 06:33:20 PM,-0.2039,0.0000,0.456,82.094,3.67,5.01,44.9
1041,01/13/23 06:43:20 PM,-0.2039,0.0000,0.515,82.367,5.68,7.68,68.8
1042,01/13/23 06:53:20 PM,-0.2039,0.0000,0.598,82.464,6.68,8.02,95.5
1043,01/13/23 07:03:20 PM,-0.2039,0.0000,0.762,81.430,5.34,6.68,87.0
1044,01/13/23 07:13:20 PM,-0.2039,0.0000,0.633,82.434,4.68,5.68,99.7
1045,01/13/23 07:23:20 PM,-0.2039,0.0000,0.113,86.538,2.67,3.67,103.9
1046,01/13/23 07:33:20 PM,-0.2039,0.0000,-0.056,87.193,1.67,3.01,109.5
1047,01/13/23 07:43:20 PM,-0.2039,0.0000,0.381,83.311,2.00,3.67,99.7
1048,01/13/23 07:53:20 PM,-0.2039,0.0000,-0.002,85.292,2.67,5.68,80.0
1049,01/13/23 08:03:20 PM,-0.2039,0.0000,0.539,82.359,5.01,6.01,84.2
1050,01/13/23 08:13:20 PM,-0.2039,0.0000,0.014,85.951,2.67,4.68,126.4
1051,01/13/23 08:23:20 PM,-0.2039,0.0000,-0.059,86.410,2.34,3.67,192.3
1052,01/13/23 08:33:20 PM,-0.2039,0.0000,0.912,81.839,2.67,6.35,165.7
1053,01/13/23 08:43:20 PM,-0.2039,0.0000,1.419,78.695,2.34,4.34,136.2
1054,01/13/23 08:53:20 PM,-0.2039,0.0000,1.419,78.265,2.67,6.01,105.3
1055,01/13/23 09:03:20 PM,-0.2039,0.0000,1.217,80.391,2.00,3.34,123.5
1056,01/13/23 09:13:20 PM,-0.2039,0.0000,0.947,83.099,2.67,4.01,101.1
1057,01/13/23 09:23:20 PM,-0.2039,0.0000,0.284,88.919,3.01,3.67,108.1
1058,01/13/23 09:33:20 PM,-0.2039,0.0000,-0.016,92.454,3.67,4.68,105.3
1059,01/13/23 09:43:20 PM,-0.2039,0.0000,-0.086,94.195,3.34,4.34,112.3
1060,01/13/23 09:53:20 PM,-0.2039,0.0000,-0.056,94.800,3.34,4.68,106.7
1061,01/13/23 10:03:20 PM,-0.2039,0.0000,-0.163,95.624,4.01,6.01,98.3
1062,01/13/23 10:13:20 PM,-0.2039,0.0000,-0.386,97.476,5.01,5.68,88.4
1063,01/13/23 10:23:20 PM,-0.2039,0.0000,-0.531,98.923,4.34,5.68,89.9
1064,01/13/23 10:33:20 PM,-0.2039,0.0000,-0.541,99.376,3.34,4.34,95.5
1065,01/13/23 10:43:20 PM,-0.2039,0.0000,-0.474,99.606,2.67,3.34,96.9
1066,01/13/23 10:53:20 PM,-0.2039,0.0000,-0.469,99.728,2.34,3.01,91.3
1067,01/13/23 11:03:20 PM,-0.2039,0.0000,-0.453,99.834,1.67,2.34,92.7
1068,01/13/23 11:13:20 PM,-0.2039,0.0000,-0.474,99.918,1.34,2.34,134.8
1069,01/13/23 11:23:20 PM,-0.2039,0.0000,-0.464,99.986,1.00,2.34,120.7
1070,01/13/23 11:33:20 PM,-0.2039,0.0000,-0.378,99.997,2.00,3.34,103.9
1071,01/13/23 11:43:20 PM,-0.2039,0.0000,-0.378,99.997,1.34,2.67,127.8
1072,01/13/23 11:53:20 PM,-0.2039,0.0000,-0.474,99.997,2.67,4.68,123.5
1073,01/14/23 12:03:20 AM,-0.2039,0.0000,-0.557,99.997,2.34,4.01,132.0
1074,01/14/23 12:13:20 AM,-0.2039,0.0000,-0.493,99.997,2.67,4.34,112.3
1075,01/14/23 12:23:20 AM,-0.2039,0.0000,-0.445,99.997,3.34,5.34,102.5
1076,01/14/23 12:33:20 AM,-0.2039,0.0000,-0.429,99.997,4.01,5.34,98.3
1077,01/14/23 12:43:20 AM,-0.2039,0.0000,-0.453,99.997,4.34,6.01,89.9
1078,01/14/23 12:53:20 AM,-0.2039,0.0000,-0.472,99.997,4.01,6.01,89.9
1079,01/14/23 01:03:20 AM,-0.2039,0.0000,-0.485,99.997,3.67,6.68,94.1
1080,01/14/23 01:13:20 AM,-0.2039,0.0000,-0.525,99.997,4.68,7.01,88.4
1081,01/14/23 01:23:20 AM,-0.2039,0.0000,-0.582,99.997,5.01,6.68,96.9
1082,01/14/23 01:33:20 AM,-0.2039,0.0000,-0.552,99.997,4.68,7.01,91.3
1083,01/14/23 01:43:20 AM,-0.2039,0.0000,-0.614,99.997,5.01,7.01,91.3
1084,01/14/23 01:53:20 AM,-0.2039,0.0000,-0.659,99.997,3.67,5.34,108.1
1085,01/14/23 02:03:20 AM,-0.2039,0.0000,-0.694,99.997,4.34,6.35,113.7
1086,01/14/23 02:13:20 AM,-0.2039,0.0000,-0.689,99.997,4.01,6.01,113.7
1087,01/14/23 02:23:20 AM,-0.2039,0.0000,-0.708,99.997,4.01,6.68,95.5
1088,01/14/23 02:33:20 AM,-0.2039,0.0000,-0.777,99.997,3.67,5.01,91.3
1089,01/14/23 02:43:20 AM,-0.2039,0.0000,-0.809,99.997,3.67,5.34,94.1
1090,01/14/23 02:53:20 AM,-0.2039,0.0000,-0.785,99.997,3.34,4.68,96.9
1091,01/14/23 03:03:20 AM,-0.2039,0.0000,-0.809,99.997,2.67,3.67,98.3
1092,01/14/23 03:13:20 AM,-0.2039,0.0000,-0.834,99.997,3.01,4.01,88.4
1093,01/14/23 03:23:20 AM,-0.2039,0.0000,-0.866,99.997,3.01,4.01,91.3
1094,01/14/23 03:33:20 AM,-0.2039,0.0000,-0.919,99.997,2.67,3.67,91.3
1095,01/14/23 03:43:20 AM,-0.2039,0.0000,-0.919,99.997,2.34,3.01,91.3
1096,01/14/23 03:53:20 AM,-0.2039,0.0000,-0.957,99.997,2.67,3.34,117.9
1097,01/14/23 04:03:20 AM,-0.2039,0.0000,-0.933,99.997,2.34,3.34,113.7
1098,01/14/23 04:13:20 AM,-0.2039,0.0000,-0.906,99.997,2.00,2.67,108.1
1099,01/14/23 04:23:20 AM,-0.2039,0.0000,-0.917,99.997,0.67,1.34,134.8
1100,01/14/23 04:33:20 AM,-0.2039,0.0000,-0.925,99.997,0.67,1.67,113.7
1101,01/14/23 04:43:20 AM,-0.2039,0.0000,-0.906,99.997,2.00,3.34,105.3
1102,01/14/23 04:53:20 AM,-0.2039,0.0000,-0.836,99.997,2.00,4.01,99.7
1103,01/14/23 05:03:20 AM,-0.2039,0.0000,-0.887,99.997,1.67,3.34,96.9
1104,01/14/23 05:13:20 AM,-0.2039,0.0000,-0.893,99.997,1.67,2.34,108.1
1105,01/14/23 05:23:20 AM,-0.2039,0.0000,-0.903,99.997,1.00,1.67,134.8
1106,01/14/23 05:33:20 AM,-0.2039,0.0000,-0.917,99.997,1.34,1.67,129.2
1107,01/14/23 05:43:20 AM,-0.2039,0.0000,-0.903,99.997,1.34,2.34,117.9
1108,01/14/23 05:53:20 AM,-0.2039,0.0000,-0.933,99.997,1.67,3.01,94.1
1109,01/14/23 06:03:20 AM,-0.2039,0.0000,-0.946,99.997,2.67,3.67,82.8
1110,01/14/23 06:13:20 AM,-0.2039,0.0000,-1.000,99.997,2.67,3.34,82.8
1111,01/14/23 06:23:20 AM,-0.2039,0.0000,-1.064,99.997,2.67,3.34,80.0
1112,01/14/23 06:33:20 AM,-0.2039,0.0000,-1.094,99.997,2.34,3.01,74.4
1113,01/14/23 06:43:20 AM,-0.2039,0.0000,-1.233,99.997,3.01,4.01,85.6
1114,01/14/23 06:53:20 AM,-0.2039,0.0000,-1.343,99.997,3.34,5.01,84.2
1115,01/14/23 07:03:20 AM,-0.2039,0.0000,-1.356,99.997,3.01,4.34,82.8
1116,01/14/23 07:13:20 AM,-0.2039,0.0000,-1.348,99.997,3.01,4.01,87.0
1117,01/14/23 07:23:20 AM,-0.2039,0.0000,-1.340,99.997,2.67,3.34,98.3
1118,01/14/23 07:33:20 AM,-0.2039,0.0000,-1.348,99.997,2.34,3.01,106.7
1119,01/14/23 07:43:20 AM,-0.2039,0.0000,-1.308,99.997,2.67,3.34,99.7
1120,01/14/23 07:53:20 AM,-0.2039,0.0000,-1.343,99.997,2.67,3.67,101.1
1121,01/14/23 08:03:20 AM,-0.2039,0.0000,-1.397,99.997,2.34,3.34,94.1
1122,01/14/23 08:13:20 AM,-0.2039,0.0000,-1.421,99.997,2.34,3.34,102.5
1123,01/14/23 08:23:20 AM,-0.2039,0.0000,-1.423,99.997,3.01,4.01,99.7
1124,01/14/23 08:33:20 AM,-0.2039,0.0000,-1.279,99.997,2.67,3.67,94.1
1125,01/14/23 08:43:20 AM,-0.2039,0.0000,-1.142,99.997,2.00,2.67,105.3
1126,01/14/23 08:53:20 AM,-0.2039,0.0000,-1.123,99.997,2.00,3.01,109.5
1127,01/14/23 09:03:20 AM,-0.2039,0.0000,-1.102,99.997,2.00,3.01,103.9
1128,01/14/23 09:13:20 AM,-0.2039,0.0000,-0.903,99.997,2.00,2.67,99.7
1129,01/14/23 09:23:20 AM,-0.2039,0.0000,-0.764,99.997,2.34,3.34,96.9
1130,01/14/23 09:33:20 AM,-0.2039,0.0000,-0.716,99.997,2.34,3.01,91.3
1131,01/14/23 09:43:20 AM,-0.2039,0.0000,-0.643,99.599,1.67,2.34,116.5
1132,01/14/23 09:53:20 AM,-0.2039,0.0000,-0.619,98.566,2.00,2.67,134.8
1133,01/14/23 10:03:20 AM,-0.2039,0.0000,-0.627,97.894,2.00,3.34,148.8
1134,01/14/23 10:13:20 AM,-0.2039,0.0000,-0.195,97.844,2.67,4.01,130.6
1135,01/14/23 10:23:20 AM,-0.2039,0.0000,-0.077,97.847,3.01,4.34,119.3
1136,01/14/23 10:33:20 AM,-0.2039,0.0000,-0.228,98.537,3.01,4.34,109.5
1137,01/14/23 10:43:20 AM,-0.2039,0.0000,-0.086,99.554,2.67,4.01,95.5
1138,01/14/23 10:53:20 AM,-0.2039,0.0000,0.156,99.896,2.34,3.34,88.4
1139,01/14/23 11:03:20 AM,-0.2039,0.0000,0.491,99.005,1.67,3.01,92.7
1140,01/14/23 11:13:20 AM,-0.2039,0.0000,0.695,98.196,0.33,1.34,78.6
1141,01/14/23 11:23:20 AM,-0.2039,0.0000,0.215,94.493,0.67,1.67,172.7
1142,01/14/23 11:33:20 AM,-0.2039,0.0000,0.223,95.546,0.67,2.67,202.2
1143,01/14/23 11:43:20 AM,-0.2039,0.0000,1.000,95.370,1.34,3.01,108.1
1144,01/14/23 11:53:20 AM,-0.2039,0.0000,0.547,95.848,2.34,4.01,102.5
1145,01/14/23 12:03:20 PM,-0.2039,0.0000,1.402,94.218,1.34,2.34,109.5
1146,01/14/23 12:13:20 PM,-0.2039,0.0000,2.132,91.182,1.34,2.67,102.5
1147,01/14/23 12:23:20 PM,-0.2039,0.0000,1.834,91.089,2.67,3.34,103.9
1148,01/14/23 12:33:20 PM,-0.2039,0.0000,1.987,89.656,3.01,3.67,105.3
1149,01/14/23 12:43:20 PM,-0.2039,0.0000,1.625,89.833,2.67,3.34,98.3
1150,01/14/23 12:53:20 PM,-0.2039,0.0000,1.370,90.585,3.01,3.67,91.3
1151,01/14/23 01:03:20 PM,-0.2039,0.0000,2.121,88.733,2.34,3.34,92.7
1152,01/14/23 01:13:20 PM,-0.2039,0.0000,2.392,87.639,2.00,2.34,91.3
1153,01/14/23 01:23:20 PM,-0.2039,0.0000,1.713,89.776,1.67,2.34,70.2
1154,01/14/23 01:33:20 PM,-0.2039,0.0000,1.142,90.408,2.00,2.67,64.6
1155,01/14/23 01:43:20 PM,-0.2039,0.0000,1.070,91.458,2.00,2.67,75.8
1156,01/14/23 01:53:20 PM,-0.2039,0.0000,0.920,91.475,2.67,3.67,77.2
1157,01/14/23 02:03:20 PM,-0.2039,0.0000,0.885,91.534,3.34,5.01,87.0
1158,01/14/23 02:13:20 PM,-0.2039,0.0000,0.504,92.876,5.68,6.35,89.9
1159,01/14/23 02:23:20 PM,-0.2039,0.0000,0.309,93.414,6.01,7.01,89.9
1160,01/14/23 02:33:20 PM,-0.2039,0.0000,0.349,92.967,4.68,6.01,96.9
1161,01/14/23 02:43:20 PM,-0.2039,0.0000,0.528,91.679,4.01,5.34,108.1
1162,01/14/23 02:53:20 PM,-0.2039,0.0000,0.523,91.559,4.68,6.01,106.7
1163,01/14/23 03:03:20 PM,-0.2039,0.0000,0.351,91.984,5.68,7.01,102.5
1164,01/14/23 03:13:20 PM,-0.2039,0.0000,-0.238,93.616,6.35,8.02,102.5
1165,01/14/23 03:23:20 PM,-0.2039,0.0000,-0.523,94.470,6.01,7.01,105.3
1166,01/14/23 03:33:20 PM,-0.2039,0.0000,-0.506,94.374,5.34,6.01,99.7
1167,01/14/23 03:43:20 PM,-0.2039,0.0000,-0.512,94.670,5.34,6.35,91.3
1168,01/14/23 03:53:20 PM,-0.2039,0.0000,-0.421,94.662,5.01,5.68,85.6
1169,01/14/23 04:03:20 PM,-0.2039,0.0000,-0.721,94.620,4.68,5.68,84.2
1170,01/14/23 04:13:20 PM,-0.2039,0.0000,-1.236,96.291,5.01,6.01,75.8
1171,01/14/23 04:23:20 PM,-0.2039,0.0000,-1.386,97.142,5.34,6.35,78.6
1172,01/14/23 04:33:20 PM,-0.2039,0.0000,-1.380,97.421,6.01,7.35,84.2
1173,01/14/23 04:43:20 PM,-0.2039,0.0000,-1.343,98.230,6.35,7.68,82.8
1174,01/14/23 04:53:20 PM,-0.2039,0.0000,-1.375,98.427,6.35,7.35,82.8
1175,01/14/23 05:03:20 PM,-0.2039,0.0000,-1.509,98.500,5.68,7.01,92.7
1176,01/14/23 05:13:20 PM,-0.2039,0.0000,-1.724,98.512,4.68,6.01,98.3
1177,01/14/23 05:23:20 PM,-0.2039,0.0000,-1.919,98.950,4.68,6.01,92.7
1178,01/14/23 05:33:20 PM,-0.2039,0.0000,-1.887,99.393,4.34,5.34,96.9
1179,01/14/23 05:43:20 PM,-0.2039,0.0000,-1.560,99.527,4.68,6.35,89.9
1180,01/14/23 05:53:20 PM,-0.2039,0.0000,-1.295,98.775,5.34,6.68,80.0
1181,01/14/23 06:03:20 PM,-0.2039,0.0000,-1.359,98.399,5.34,6.35,82.8
1182,01/14/23 06:13:20 PM,-0.2039,0.0000,-1.332,98.325,5.34,6.35,89.9
1183,01/14/23 06:23:20 PM,-0.2039,0.0000,-1.134,97.781,6.01,7.35,91.3
1184,01/14/23 06:33:20 PM,-0.2039,0.0000,-0.962,96.713,6.01,8.02,89.9
1185,01/14/23 06:43:20 PM,-0.2039,0.0000,-1.069,96.738,6.01,7.68,85.6
1186,01/14/23 06:53:20 PM,-0.2039,0.0000,-0.871,95.772,7.01,8.68,82.8
1187,01/14/23 07:03:20 PM,-0.2039,0.0000,-0.860,96.152,6.01,7.68,91.3
1188,01/14/23 07:13:20 PM,-0.2039,0.0000,-0.646,95.418,7.35,8.68,82.8
1189,01/14/23 07:23:20 PM,-0.2039,0.0000,-0.557,95.360,7.68,9.68,81.4
1190,01/14/23 07:33:20 PM,-0.2039,0.0000,-0.560,95.677,8.02,10.35,82.8
1191,01/14/23 07:43:20 PM,-0.2039,0.0000,-0.640,96.655,7.68,9.02,88.4
1192,01/14/23 07:53:20 PM,-0.2039,0.0000,-0.780,97.542,6.35,8.68,94.1
1193,01/14/23 08:03:20 PM,-0.2039,0.0000,-0.887,98.653,5.68,7.01,99.7
1194,01/14/23 08:13:20 PM,-0.2039,0.0000,-0.960,99.841,6.01,7.35,95.5
1195,01/14/23 08:23:20 PM,-0.2039,0.0000,-0.962,99.997,6.35,7.35,88.4
1196,01/14/23 08:33:20 PM,-0.2039,0.0000,-0.901,99.997,5.68,6.68,89.9
1197,01/14/23 08:43:20 PM,-0.2039,0.0000,-0.836,99.997,5.68,7.01,85.6
1198,01/14/23 08:53:20 PM,-0.2039,0.0000,-0.866,99.997,5.68,7.01,78.6
1199,01/14/23 09:03:20 PM,-0.2039,0.0000,-0.871,99.997,6.01,7.35,75.8
1200,01/14/23 09:13:20 PM,-0.2039,0.0000,-0.871,99.997,6.01,7.35,77.2
1201,01/14/23 09:23:20 PM,-0.2039,0.0000,-0.817,99.997,6.01,7.01,77.2
1202,01/14/23 09:33:20 PM,-0.2039,0.0000,-0.702,99.997,6.01,7.35,80.0
1203,01/14/23 09:43:20 PM,-0.2039,0.0000,-0.667,99.997,6.35,8.02,78.6
1204,01/14/23 09:53:20 PM,-0.2039,0.0000,-0.670,99.997,6.35,8.02,78.6
1205,01/14/23 10:03:20 PM,-0.2039,0.0000,-0.614,99.997,6.01,7.35,81.4
1206,01/14/23 10:13:20 PM,-0.2039,0.0000,-0.592,99.997,6.35,7.35,81.4
1207,01/14/23 10:23:20 PM,-0.2039,0.0000,-0.582,99.997,6.35,8.02,84.2
1208,01/14/23 10:33:20 PM,-0.2039,0.0000,-0.595,99.997,6.01,7.01,84.2
1209,01/14/23 10:43:20 PM,-0.2039,0.0000,-0.632,99.997,4.68,6.35,82.8
1210,01/14/23 10:53:20 PM,-0.2039,0.0000,-0.646,99.997,4.68,6.68,85.6
1211,01/14/23 11:03:20 PM,-0.2039,0.0000,-0.624,99.997,5.01,7.01,84.2
1212,01/14/23 11:13:20 PM,-0.2039,0.0000,-0.667,99.997,6.01,7.01,81.4
1213,01/14/23 11:23:20 PM,-0.2039,0.0000,-0.716,99.997,5.34,6.68,78.6
1214,01/14/23 11:33:20 PM,-0.2039,0.0000,-0.775,99.997,5.01,6.01,78.6
1215,01/14/23 11:43:20 PM,-0.2039,0.0000,-0.817,99.997,4.34,6.01,78.6
1216,01/14/23 11:53:20 PM,-0.2039,0.0000,-0.855,99.997,3.67,4.68,78.6
1217,01/15/23 12:03:20 AM,-0.2039,0.0000,-0.820,99.997,3.67,4.68,78.6
1218,01/15/23 12:13:20 AM,-0.2039,0.0000,-0.793,99.997,3.34,4.34,80.0
1219,01/15/23 12:23:20 AM,-0.2039,0.0000,-0.785,99.997,3.01,3.67,78.6
1220,01/15/23 12:33:20 AM,-0.2039,0.0000,-0.777,99.997,3.67,5.34,81.4
1221,01/15/23 12:43:20 AM,-0.2039,0.0000,-0.807,99.997,4.34,5.34,84.2
1222,01/15/23 12:53:20 AM,-0.2039,0.0000,-0.817,99.997,4.34,5.34,84.2
1223,01/15/23 01:03:20 AM,-0.2039,0.0000,-0.801,99.997,4.01,5.01,82.8
1224,01/15/23 01:13:20 AM,-0.2039,0.0000,-0.793,99.997,4.01,5.01,82.8
1225,01/15/23 01:23:20 AM,-0.2039,0.0000,-0.817,99.997,4.68,5.68,81.4
1226,01/15/23 01:33:20 AM,-0.2039,0.0000,-0.903,99.997,5.01,5.68,78.6
1227,01/15/23 01:43:20 AM,-0.2039,0.0000,-0.935,99.997,5.01,6.35,77.2
